X1_Sector,X2_Capital_Inicial,X3_Antiguedad,X4_Digitalizacion,X5_Costos_Op,X6_Activos_Fijos,X7_Credito,X8_Competencia,X9_Capacidad,X10_Marketing,Y_Rentabilidad,X11_Ingresos_Totales
81_Servicios,165445.0915,11,0.504513084,36981.15999,127449.3842,0,10,42.49440672,2721.354441,8.384901784,43336.21336
72_Restaurantes,1994499.092,6,0.190610484,143699.5699,1305454.659,1,4,77.41393179,9527.68717,22.79660916,198472.1855
46_Comercio,394937.2224,15,0.258259543,175176.1895,246557.5682,0,10,45.94467187,11903.52026,14.1527187,217921.5311
81_Servicios,276300.074,13,0.146675816,30808.61294,185583.3702,0,9,47.41511906,1700.57921,12.10385938,36985.91533
46_Comercio,555598.2866,12,0.875399311,126015.7185,343502.5444,1,5,62.0281335,10043.01872,10.45350829,151942.0075
46_Comercio,536188.4738,1,0.67519398,178994.6424,346126.2254,0,8,84.62827065,6462.396444,12.5634554,212104.7208
81_Servicios,262302.7126,18,0.588770111,33023.18039,141893.881,0,1,68.64828877,1382.22388,23.33325806,44876.5702
46_Comercio,1128103.292,5,0.17589657,184826.8806,696214.4496,0,7,50.77943774,7201.335468,19.98246212,239982.6602
81_Servicios,142857.2746,5,0.447954468,10755.22718,110363.2527,0,3,95.32217018,312.6284937,24.91793445,14741.01118
46_Comercio,547853.4824,17,0.658784374,142345.227,401318.7768,0,2,47.85992037,6607.441877,25.83560247,200841.2039
72_Restaurantes,921778.6949,5,0.631419886,142705.1118,680477.2053,1,6,46.96635454,5953.363938,18.09932072,181510.6749
72_Restaurantes,1181116.718,4,0.656417129,276163.2462,936202.2354,0,3,63.84150149,20874.46601,9.244839471,327295.6717
81_Servicios,206112.6188,21,0.29699079,19686.52536,147427.1015,0,10,92.84538138,1030.091199,8.600810006,22666.08332
81_Servicios,95123.8597,16,0.749552706,38427.22512,60082.18501,1,10,62.52406647,2881.253798,7.2277081,44526.74185
46_Comercio,825823.4998,18,0.432894836,174826.1059,429418.3829,1,10,52.29396611,12713.73946,21.68273451,239461.6873
46_Comercio,790108.8369,9,0.68268227,126838.5076,611243.2464,1,3,57.32652156,8055.184414,12.2311205,153691.9381
72_Restaurantes,1029439.812,24,0.882583295,77728.66017,653855.3999,1,5,74.93478397,8254.005926,18.56198997,105580.5097
46_Comercio,1091311.679,10,0.613855721,286482.2889,700850.6999,1,4,55.38806146,18872.60558,16.6883829,366521.3869
81_Servicios,180930.6136,7,0.772800953,29742.70872,124910.0007,0,5,57.72026316,1252.090537,14.17473334,36113.83974
81_Servicios,325355.607,1,0.701748928,37510.90758,177130.9381,0,6,93.10940091,1804.385551,21.26088217,49931.08154
72_Restaurantes,1673731.393,4,0.474426266,90072.34184,1008578.032,0,10,56.37281378,2702.348228,14.61565159,108655.3822
72_Restaurantes,2683905.761,24,0.638137251,219373.459,1476681.361,1,3,63.07215504,3212.971037,9.276956704,245347.1818
72_Restaurantes,1384222.484,15,0.829297414,132072.4399,945634.8683,0,2,50.63831475,13229.39039,17.93461204,177056.1669
46_Comercio,731739.0287,25,0.270448441,227476.3647,499368.3997,0,6,47.74075695,20414.45819,15.00202135,291643.1976
46_Comercio,962708.7606,22,0.201184205,169156.4464,692127.7373,0,8,86.25389328,10512.19172,22.73800665,232544.6579
81_Servicios,227898.4278,22,0.162414208,16024.63303,177670.0967,0,6,57.9713638,1093.714658,14.76122354,20082.81723
72_Restaurantes,692279.0926,23,0.817425024,143830.899,548470.0735,1,4,74.02377861,10076.18236,7.149473873,165757.899
72_Restaurantes,1127790.356,2,0.245570024,212006.8515,882006.3216,0,6,43.14499524,15012.38632,6.821154331,243638.1737
46_Comercio,334050.094,18,0.847415833,166427.0649,218667.4881,1,2,91.64619428,6249.160193,18.90030609,212918.4671
81_Servicios,244474.3881,7,0.728183546,24812.76834,142314.6613,0,9,94.24345348,339.0081718,24.197039,33180.46707
72_Restaurantes,1652533.662,11,0.147768824,170631.9165,1313611.426,0,1,89.73512995,11575.60788,4.407373305,190608.3457
81_Servicios,220681.7674,17,0.822158167,22207.5001,160210.9951,0,10,87.49622008,1609.39957,11.26166949,26839.47233
46_Comercio,1089274.067,17,0.359124253,74559.61251,803370.3699,0,4,81.94453809,4659.136626,25.59557763,106470.4847
72_Restaurantes,1144810.09,2,0.475028649,133419.1684,608270.3834,1,10,45.91520169,11482.33014,10.08701853,161157.4837
72_Restaurantes,1059058.154,12,0.191368338,159670.0566,789114.3099,0,4,45.01223685,9381.200094,16.05247281,201377.2917
46_Comercio,439827.2643,19,0.642825129,409308.4708,276210.3838,0,5,87.3978884,28134.66915,19.18597147,541296.0447
72_Restaurantes,1711727.609,10,0.277331617,149598.967,1124380.707,0,1,88.41093362,9614.465343,7.838738776,172755.2664
81_Servicios,392661.918,17,0.411293459,40383.55085,259750.221,1,5,93.90901019,1748.030256,20.62725611,53080.66604
46_Comercio,981438.2262,10,0.563705967,287600.7765,492079.8738,0,2,75.4004442,8688.818765,8.904277065,325250.8303
46_Comercio,875323.2619,13,0.627842161,123881.9114,608480.9615,0,3,99.08887977,4811.062091,20.5639585,162008.2913
72_Restaurantes,1945163.096,1,0.250061096,96102.81673,1502129.213,1,7,51.20289917,3300.235275,17.80077654,120929.4295
46_Comercio,1490822.5,7,0.330500103,166644.057,880908.2669,0,4,77.86281694,9866.449614,11.98101997,200536.8689
72_Restaurantes,1232001.391,25,0.558796144,202297.0884,859483.4564,1,4,62.81464858,8421.133253,23.85167496,276720.7572
81_Servicios,326493.0032,1,0.662727482,25623.30295,252835.0215,0,7,98.26668381,1615.702785,9.86820294,30221.30549
46_Comercio,730953.6183,22,0.416589491,234503.5133,500047.7188,1,5,76.18109404,21066.69364,19.7134155,318322.4302
81_Servicios,221958.3269,7,0.676743085,27459.35551,148637.0965,0,7,91.63917585,2072.368765,11.97019661,33547.41592
72_Restaurantes,908318.9749,16,0.241898806,172939.1091,694615,0,10,86.02352149,13897.40589,8.502226516,204197.8814
46_Comercio,1559131.376,20,0.533710007,230136.8618,1152904.033,1,6,79.22194728,11817.18277,7.53418282,261668.6381
72_Restaurantes,1720093.326,1,0.566334,61646.45567,1236756.461,0,9,43.01423721,1822.346635,26.41377155,86250.92444
81_Servicios,90044.08366,13,0.541820054,33670.08524,57495.22846,1,4,62.86566378,2818.928118,14.92247102,42889.13159
46_Comercio,996540.6246,19,0.575099014,175207.7711,724624.5075,0,6,60.76009907,3507.181425,19.70774451,222580.5608
72_Restaurantes,2991130.164,14,0.735133571,127146.2934,2243045.824,0,3,66.42847827,9094.056182,4.665631814,142907.9063
81_Servicios,238964.4604,11,0.53641248,34153.92783,138968.7359,0,1,84.11187687,2264.336676,24.60359875,48302.39097
46_Comercio,300721.2863,11,0.508633624,409216.8482,212712.362,0,6,43.06706366,10615.46677,15.74362682,498279.5949
81_Servicios,204646.7795,24,0.121226779,23784.2004,124243.7173,0,2,85.05294551,693.9384514,10.27416228,27281.03684
46_Comercio,358566.3433,10,0.651708594,167514.2539,193540.9282,1,8,68.55897967,13860.70898,14.40108287,211889.3194
81_Servicios,202336.3802,2,0.814778507,41809.33903,138957.4184,0,6,67.11526176,2844.871479,16.53396513,53499.85845
72_Restaurantes,1001514.37,18,0.509625713,159034.6373,650077.7302,0,3,68.63138626,5122.521067,24.77014201,218207.4548
46_Comercio,415546.2622,4,0.395942476,230632.4623,263466.794,0,3,66.01141886,9051.771943,9.713098945,265469.5547
81_Servicios,221251.7029,7,0.89654378,29739.00508,148004.444,0,4,63.92817689,2711.318944,18.81197786,39969.34914
81_Servicios,247848.2183,23,0.883278002,26064.35214,129218.3572,0,5,90.57296437,1158.810825,24.90634351,36252.28047
46_Comercio,1477062.624,25,0.651164632,76974.77177,749832.7624,1,9,49.69473891,6479.234001,21.39302896,106166.164
46_Comercio,579204.0109,18,0.119392207,229996.4747,345791.1232,0,10,41.27248304,3594.538722,11.92806874,265227.5363
81_Servicios,143894.0191,13,0.231654937,30763.91412,107408.8686,0,4,42.14712324,374.0370643,9.60975051,34448.35185
81_Servicios,169424.0442,3,0.462262029,26539.51799,113656.5278,0,5,73.99115219,2091.704137,20.45692961,35994.61523
46_Comercio,434880.508,10,0.325599482,349878.1165,251372.0408,1,5,76.68267632,10087.20763,15.09562687,423965.5872
81_Servicios,210573.7167,5,0.648127078,29859.74937,152349.1711,1,10,44.13721391,2246.117039,6.938189579,34499.50765
72_Restaurantes,1003992.899,4,0.263916244,573496.5675,599676.3125,0,6,85.08549221,35240.97008,5.095947748,641424.1786
81_Servicios,280184.2817,24,0.255816229,40236.03884,214087.3802,1,5,72.55125357,943.8455522,19.66338652,51259.17388
46_Comercio,931383.2401,8,0.332383167,666361.3792,521307.6124,1,3,65.03179827,39821.80109,22.53242432,911585.4912
72_Restaurantes,2398991.7,21,0.530936404,47997.87213,1248316.623,0,5,67.56063654,2144.17908,21.52564233,63896.09639
72_Restaurantes,1179224.454,3,0.828981435,186334.2406,769110.3353,1,4,97.50628433,2710.236021,11.06760675,212570.9988
46_Comercio,560437.2438,21,0.80622536,385708.2587,325098.2455,1,2,78.66096016,8840.650252,8.824342232,432734.9192
81_Servicios,243454.626,25,0.364238323,77120.97415,187261.1809,0,6,75.31934429,4474.311011,10.0713777,90733.3873
81_Servicios,141570.4922,22,0.851717355,30733.18372,87483.17395,0,10,79.4466041,963.5733087,19.202441,39229.84483
46_Comercio,739800.7671,20,0.663482365,521449.4642,460979.8546,0,1,85.17894581,40010.42889,18.05516391,685168.1203
46_Comercio,743861.3196,24,0.790303427,195913.8906,500507.0905,1,10,88.16284497,6149.922916,18.64150213,248362.2717
72_Restaurantes,1172397.681,14,0.225668568,38044.89543,884963.0524,0,6,92.35294322,1552.670167,20.11331653,49567.16674
46_Comercio,473812.0361,13,0.555986255,202920.482,359141.3127,0,10,53.41601364,14222.7305,8.407947336,237076.4779
46_Comercio,1271804.646,24,0.809094918,277195.0465,863380.3402,1,8,96.17171378,14732.56195,9.154002313,321343.3898
81_Servicios,366192.6922,8,0.727482185,75889.10505,204292.8142,1,7,57.68277928,6551.693229,4.743698613,86546.29361
81_Servicios,133444.692,11,0.39810994,41057.01635,100254.7115,0,6,89.03613197,4346.089492,17.55904143,55073.48123
81_Servicios,168489.7047,10,0.198635573,39010.63984,109629.5077,1,2,50.53862017,2996.706507,8.524774666,45922.10207
81_Servicios,253200.4382,4,0.585532672,34574.79034,137520.1888,1,3,73.68910823,2686.992437,3.640763229,38669.65329
46_Comercio,448942.8468,13,0.537217966,69224.66529,262492.8133,0,9,59.34921231,3894.408474,15.36395802,86392.35962
72_Restaurantes,1082367.382,14,0.143959052,31037.67974,627007.8885,1,8,71.68648089,3436.06429,21.16341342,43728.10331
72_Restaurantes,857775.4334,5,0.419573225,176209.2861,488713.5934,1,9,48.85392737,9916.130106,13.38015797,214876.1899
46_Comercio,860699.0431,4,0.689348701,351767.7164,490183.156,0,1,43.92655014,31935.89589,10.5690968,429050.3602
81_Servicios,163081.901,22,0.338087806,28608.65714,104449.7786,0,5,76.91599252,3161.738837,21.75395043,40603.19486
72_Restaurantes,1723558.768,15,0.800764592,72201.00603,1144446.205,0,6,57.89927953,5951.156864,22.6290717,101009.7263
46_Comercio,535608.5424,6,0.627856674,276401.841,282144.0436,0,8,99.21869018,4328.099255,14.16187724,327045.7591
81_Servicios,474261.9311,2,0.114740085,16038.89737,240645.493,1,7,85.57587305,1633.770689,16.6819743,21211.09797
46_Comercio,436846.5198,1,0.521780783,232202.387,263771.927,1,9,62.67088256,7263.605711,13.50744654,276863.1323
46_Comercio,408361.7584,22,0.448587485,151648.3174,321507.7141,0,7,97.98252088,7163.134812,22.56866327,205099.7166
72_Restaurantes,1386176.88,23,0.111623626,229041.8082,1037825.91,0,5,58.5558905,6478.282355,15.37460172,278308.9892
46_Comercio,1539156.592,11,0.771811779,372881.6313,960523.8306,0,9,51.50029035,18623.9289,5.844413635,415807.0438
72_Restaurantes,1028086.81,4,0.393642328,88877.33562,752366.0003,0,9,96.99898792,2578.468087,15.05732364,107667.6738
46_Comercio,437315.0226,9,0.589261236,181364.9456,246282.306,0,5,50.41447731,3130.542961,8.905186224,202531.2758
46_Comercio,799602.4204,15,0.53713681,167403.4516,586346.4012,0,8,40.04887704,16696.38661,16.19389847,219673.5499
72_Restaurantes,577180.967,9,0.841119902,222403.2119,295619.0876,0,10,59.66028576,8721.830186,23.90597103,303736.108
46_Comercio,838831.1401,1,0.419460917,338765.8143,461957.7294,1,4,51.20043893,13629.75604,10.12925965,392113.7947
72_Restaurantes,1677626.42,3,0.573872029,53613.23311,1114882.009,0,9,59.82234308,1398.384018,18.97636286,67895.7636
81_Servicios,204539.7155,4,0.481519014,54243.68024,102423.8645,0,3,71.02710875,1553.664102,13.30124377,64357.7218
72_Restaurantes,664712.7211,11,0.368993439,263129.5073,521286.4922,0,2,73.7764397,13954.82408,14.26653863,323192.7499
72_Restaurantes,1137127.295,22,0.142077764,89198.31172,744816.6122,1,10,40.70232665,6353.223018,15.4351366,112992.0051
46_Comercio,340785.4888,10,0.571325102,87537.58464,242398.7445,1,3,40.45414605,7082.755982,24.10779105,124677.2784
81_Servicios,129433.1398,10,0.590252436,50619.40465,67925.64156,0,7,42.65720307,2687.228601,25.1335183,71202.26842
81_Servicios,221928.9461,6,0.548162788,50543.40394,160602.7433,0,5,64.04134768,3330.19901,10.82262643,60411.73988
81_Servicios,187479.4893,22,0.42624021,39279.18681,105951.8997,0,9,82.70136224,2552.275437,14.18492867,48746.05544
72_Restaurantes,1127105.256,10,0.435866875,48188.74576,890421.1549,0,10,47.42894435,4649.752002,12.59884471,60455.14797
46_Comercio,352654.9326,2,0.816522336,198095.2434,273850.5798,0,3,98.18370063,9725.473091,24.09491332,273790.2367
81_Servicios,308688.6545,23,0.452578128,19264.63434,218958.4384,0,10,52.2669032,1047.634548,17.78952815,24707.64178
46_Comercio,608771.6374,19,0.669643627,244062.9998,381822.6856,0,7,72.73449893,20654.16905,20.45756822,332799.9445
46_Comercio,682316.3339,22,0.617957539,165619.6925,518568.5737,0,10,94.51913193,10833.08683,13.85282716,204827.1272
72_Restaurantes,1332533.804,7,0.631301983,70365.10367,955143.7559,0,3,90.8943447,6079.903623,17.34294988,92484.55781
72_Restaurantes,908932.4947,23,0.195748429,115067.7647,478414.3434,1,1,66.42772642,7809.58088,8.015285292,133584.5265
46_Comercio,668343.2578,14,0.649897894,238415.2571,508748.4689,0,4,42.09887668,6478.928243,13.03998989,281617.0158
46_Comercio,679601.6072,10,0.264044075,199375.5131,375060.8813,0,6,77.68860855,13961.31208,21.22763196,270826.9797
81_Servicios,262330.752,21,0.669502014,34262.66211,171806.1383,1,2,88.77942213,2784.047121,9.679001992,41016.7182
72_Restaurantes,1499070.093,1,0.642197592,97498.26538,779428.2354,0,2,85.15305156,2202.129942,23.2913992,129972.903
81_Servicios,349805.1003,16,0.769801283,14755.74291,258309.7656,1,1,60.59502235,1283.621702,11.50420415,18124.43683
81_Servicios,349450.3342,22,0.758003668,36608.22886,255171.9192,0,7,64.24264754,607.91079,14.81852092,43690.41257
81_Servicios,208313.3579,1,0.255701572,19419.11147,119405.6845,0,8,75.99239989,1253.72972,4.28178109,21597.60329
81_Servicios,203494.8448,3,0.732861301,25648.09866,149211.675,0,6,77.52958247,1662.483198,10.00809573,30347.82082
46_Comercio,615637.7965,2,0.694902943,141189.0604,413468.5805,0,6,76.0394827,5285.979987,10.01110275,162770.1248
81_Servicios,185832.0896,3,0.157789698,25406.5664,147306.3558,0,8,57.92793153,1324.855828,21.42822602,34021.66054
81_Servicios,138012.3212,25,0.84541424,23187.05858,69112.92672,1,1,82.73502015,2210.633022,22.74503771,32875.15889
81_Servicios,177046.5549,13,0.684191051,28991.08834,118127.2589,0,8,42.45637572,1771.306899,12.59057826,35193.45469
46_Comercio,363965.7269,21,0.329436583,133103.283,266477.6592,0,6,42.4264712,10904.60028,13.3634436,166220.6917
46_Comercio,1204668.648,20,0.108420837,173527.8708,858221.2456,0,9,52.1573832,14382.01079,11.3043695,211859.2319
81_Servicios,174500.5117,7,0.414029959,48526.30041,133804.2321,0,2,60.62114717,3471.996569,11.47586604,58739.11967
46_Comercio,305356.3515,2,0.372172991,426020.7034,153685.7052,0,7,92.8066099,36960.37198,4.9137127,486906.2496
81_Servicios,342322.9731,16,0.735964936,115585.1666,215914.6538,0,7,57.66738261,10726.09543,16.97307113,152132.8847
72_Restaurantes,977288.0749,22,0.632813242,197820.3152,699035.7212,1,3,93.3334921,13916.78214,14.07708374,246426.8051
72_Restaurantes,1021222.963,9,0.870164092,256821.6971,792649.1594,0,1,81.16147295,16531.7653,11.97313207,310534.1231
72_Restaurantes,855230.8213,25,0.641189194,146341.2598,461684.5327,0,5,91.93704238,8432.290695,8.825712647,169755.7009
72_Restaurantes,1557402.919,3,0.86948764,79607.52969,1219557.235,0,8,58.45039789,2356.78531,14.47937654,95841.57796
46_Comercio,467003.6977,17,0.438284863,281163.6837,323496.8262,0,2,92.4247659,16363.12657,10.81913353,333621.798
81_Servicios,254028.6447,13,0.200469122,20040.57089,188373.0321,0,7,58.75363168,1853.91471,9.131140079,24094.597
72_Restaurantes,941884.6953,12,0.687696386,86106.85993,721555.463,0,7,94.42347881,2177.931337,16.35614695,105548.451
46_Comercio,1008108.806,22,0.243600208,161438.0958,781676.0698,0,7,88.45482408,16479.69881,16.22944493,212387.0308
46_Comercio,489403.7003,20,0.149958025,343347.7831,372559.4775,0,2,76.72837807,27570.16378,18.95387348,457662.769
46_Comercio,410507.3169,16,0.320188885,171912.7851,306954.604,0,2,97.55285636,9579.855596,16.0165615,216105.275
72_Restaurantes,998514.6418,4,0.4581306,126516.0993,603594.487,0,6,64.38976694,4633.403672,25.15391786,175225.6086
72_Restaurantes,641295.4959,14,0.429002438,108018.9137,363562.6258,0,3,91.2447479,8820.782738,24.18451381,154110.5944
72_Restaurantes,1401797.245,7,0.452328515,165428.8081,1019543.747,0,2,40.49819074,11668.51402,25.05403055,236299.9951
72_Restaurantes,1303980.545,18,0.512523325,100343.7652,917197.9641,0,6,75.57465612,7128.761859,23.56323672,140603.1894
81_Servicios,277398.432,15,0.123603871,18151.88891,219419.8017,0,5,89.11122337,1345.631715,13.75826417,22607.98723
46_Comercio,1066957.737,18,0.163054462,175310.653,625297.3358,0,7,96.25264873,11791.5913,10.18218121,208313.0573
72_Restaurantes,1091284.916,5,0.890623013,147926.0688,693152.2023,1,7,74.3731381,2934.037844,14.77725283,177018.5914
72_Restaurantes,1269319.3,4,0.865184562,42315.40265,720153.8189,1,1,42.53186937,3330.628564,17.64885142,55428.53014
46_Comercio,692356.3049,25,0.671848554,158573.5002,375905.2696,1,10,80.93947472,7729.483373,12.60135069,190280.9538
72_Restaurantes,406445.3467,21,0.396794995,109346.4918,213436.6794,1,4,72.9499118,3483.183357,14.39081198,131796.2216
72_Restaurantes,1174442.545,6,0.636098154,121335.7562,745140.3098,0,1,67.4390855,6412.266865,7.172505821,137618.7348
81_Servicios,211426.9421,12,0.412508381,32922.2129,118503.444,0,3,70.01282595,1993.249628,4.590025292,36595.19105
46_Comercio,623675.3528,13,0.19050875,210875.2933,417197.353,0,6,41.78111034,19658.51624,15.89517928,274102.9677
72_Restaurantes,1841010.069,23,0.863904656,145473.882,1193252.272,1,9,88.96257652,8708.211136,12.81656837,176847.9289
46_Comercio,1083982.577,6,0.585220694,275423.9348,837127.8414,0,1,68.65512349,16162.90526,14.91666282,342707.3381
46_Comercio,479059.9748,18,0.618068471,408505.6934,240640.2292,1,9,77.23913422,32595.68065,7.79556558,478394.9675
72_Restaurantes,911982.2644,13,0.76215539,118600.2462,576530.6019,0,8,60.43977268,10646.45835,15.62136953,153174.6888
81_Servicios,198222.3202,2,0.437792427,49226.069,146602.3505,0,8,78.23407481,2140.161287,7.406545098,55475.01207
81_Servicios,245945.9294,18,0.215387809,51458.29949,138867.3727,0,8,44.55416485,2899.980905,11.47113136,61401.75654
72_Restaurantes,841674.7517,23,0.560436503,80170.42856,446118.1668,0,10,62.47730539,1956.28685,22.71639821,106266.6769
81_Servicios,224739.5294,25,0.337173766,30621.5823,136743.3685,0,5,77.86656853,2162.461344,21.66913759,41853.29081
72_Restaurantes,2166321.622,19,0.316421509,206169.5974,1549044.203,1,10,82.59144835,8200.487696,20.53215794,269757.0232
72_Restaurantes,1799010.384,10,0.5392055,129037.2753,1098601.338,1,4,99.49499157,2006.907813,17.01407319,157911.3329
81_Servicios,356020.8276,9,0.633497137,22889.42345,217492.5478,1,4,44.09485575,876.8942013,15.59697273,28158.13416
46_Comercio,1230191.037,24,0.302602254,926368.1246,615926.998,0,8,43.3008229,34862.1741,7.42521502,1038328.416
46_Comercio,890099.5802,23,0.37099301,70242.27847,525227.9424,1,2,65.52165228,2656.424729,11.19838678,82091.64289
46_Comercio,320502.8105,14,0.859669414,60099.78525,160566.952,1,8,96.7671682,4966.781893,14.86573896,76428.18102
46_Comercio,869882.8633,20,0.606771295,152322.4896,638206.2551,0,2,95.29387454,12451.87404,10.82670958,184779.9524
46_Comercio,636847.8279,7,0.27837959,382587.0664,382133.743,0,4,88.73805101,7931.095919,25.24562218,522401.7291
81_Servicios,391036.0957,16,0.78381021,30552.67533,222355.8416,1,3,45.61894045,2176.207702,13.27051749,37736.74429
46_Comercio,234186.8035,16,0.769107389,167692.1682,128241.4649,1,9,76.72026035,16843.08549,19.05520756,227976.684
46_Comercio,578051.9622,11,0.425905823,195125.2386,366580.3353,1,9,99.6276278,15457.98445,14.97537386,247673.2126
46_Comercio,1101133.455,9,0.818306702,184979.8533,716876.6481,0,6,86.52672378,5134.04537,17.90695226,231583.4336
72_Restaurantes,691575.5945,19,0.352116255,97166.90978,518208.9846,1,9,78.63268728,7022.218478,9.720129538,115406.8207
81_Servicios,298663.1345,21,0.361343056,68173.7025,155818.3247,0,6,77.387058,1003.546695,12.88899815,79412.75813
72_Restaurantes,1438081.971,21,0.536126365,140737.1063,985000.3925,0,6,63.88301682,2708.855239,25.01986787,191311.9615
81_Servicios,424330.974,9,0.538694613,15013.50227,263129.8977,1,10,73.13284338,954.9899165,11.61197624,18066.35277
81_Servicios,285087.9966,21,0.57352148,18458.91181,160217.5366,1,4,75.19844636,928.5929468,19.81494461,24178.45154
72_Restaurantes,1564385.187,10,0.139992242,128998.5588,1020005.594,1,10,74.6734113,8887.358364,14.18686435,160681.5974
81_Servicios,530649.6766,13,0.76105467,24268.54206,404222.1485,0,8,94.99794504,2431.940104,14.79160461,31335.50637
81_Servicios,291164.3673,22,0.296525299,14765.40812,173883.0417,1,4,71.63791113,1362.571776,19.45535692,20023.65307
81_Servicios,201543.9335,17,0.838476052,16428.75598,118242.9098,0,6,99.32516676,1578.809196,20.11164865,22540.91476
46_Comercio,952958.0418,25,0.316417424,150474.02,754634.5321,1,2,79.61820682,6266.558707,13.39757858,180988.6793
81_Servicios,253324.5273,1,0.321236311,69548.59492,151785.0495,1,7,45.85329032,4182.01746,22.47416276,95104.56772
72_Restaurantes,726154.0933,16,0.449236576,84492.33352,379959.8401,0,10,69.46742807,6946.719949,18.57074559,112292.6326
46_Comercio,845248.907,15,0.704632994,233703.0771,546236.057,0,8,45.14341136,4182.602483,15.37110531,281092.7408
81_Servicios,303532.103,6,0.650961427,42329.849,184625.3635,1,3,49.46636471,1526.954026,7.120505563,47219.0372
46_Comercio,1027975.226,22,0.110461227,504463.1412,663185.4415,0,5,51.3037194,27403.03767,13.49581052,614844.4162
81_Servicios,276805.5552,6,0.831570623,43248.75603,189268.2317,0,4,76.34655614,3442.731073,5.657860701,49491.65607
72_Restaurantes,1341709.996,22,0.450412706,123081.3313,959422.0286,0,2,81.61818617,7729.051747,15.55148717,154899.5697
46_Comercio,1185423.074,2,0.734406527,209478.7,866422.7123,0,7,90.900319,12531.87214,10.43880727,247887.0205
72_Restaurantes,932246.3633,23,0.234523083,182665.4153,539355.2469,0,10,60.59829641,12641.02183,9.523198979,215863.5528
46_Comercio,434260.3761,15,0.19213113,247129.5317,299020.7686,1,10,76.14817432,3512.082274,8.806556109,274846.089
46_Comercio,873055.4887,10,0.845251984,111665.019,466298.1293,1,1,77.65283396,8443.656532,6.371317088,128281.9237
72_Restaurantes,1625537.949,12,0.131655027,68707.66821,815445.0136,0,3,61.80375389,1842.795729,20.69691417,88963.07528
72_Restaurantes,1446878.269,23,0.880938471,90163.79231,956389.5321,0,10,80.43667467,7756.848899,22.23281447,125915.1151
81_Servicios,103272.2908,18,0.45116628,46509.51101,68559.11766,0,1,92.20138093,4267.42435,13.73319263,58860.33911
81_Servicios,251472.7763,11,0.728807201,21831.8173,136049.4817,0,2,54.58131781,677.5565693,25.11022433,30056.67151
81_Servicios,248733.2392,10,0.500055886,15513.12899,157214.606,0,10,70.98210519,324.2415493,28.0770982,22019.92709
46_Comercio,847856.0629,19,0.696691391,196260.6178,475787.2972,0,2,45.27169707,6936.886526,27.50807855,280303.6535
72_Restaurantes,1780553.003,25,0.194363203,413973.2457,1186841.375,1,3,51.27974151,16246.75512,9.378215314,474742.3616
46_Comercio,582063.0079,13,0.856627717,259793.955,317102.3155,0,9,40.3657543,12631.80642,8.109806798,296468.809
46_Comercio,616546.1722,3,0.619383024,68711.23297,450098.7804,0,2,71.9819731,3790.944708,13.79623527,84105.58158
72_Restaurantes,991254.431,22,0.898485979,188989.6557,517429.7899,1,9,82.76350771,7274.098614,10.27381638,218736.3224
46_Comercio,632487.0802,19,0.629088315,268548.2731,350042.734,1,8,83.20593974,5647.860478,25.45128958,367808.0171
46_Comercio,366290.5247,4,0.384213774,86423.0862,291540.3842,0,5,86.73913012,8472.954301,22.33693115,122189.4034
72_Restaurantes,1028651.443,12,0.455263432,434907.1148,744701.7846,1,2,41.72791252,21038.06335,21.17679882,578440.3212
72_Restaurantes,1438102.759,19,0.359304873,47555.93873,944829.0308,0,6,84.71911198,4213.470718,16.10364749,61706.38878
72_Restaurantes,1756273.236,17,0.472116684,81399.64079,1236039.307,0,7,98.85847669,1381.106209,20.90413292,104658.7515
46_Comercio,531081.1187,10,0.852756955,128378.7253,337764.1187,0,3,48.82718105,8838.328138,19.8209222,171138.2285
72_Restaurantes,1660094.984,4,0.837848306,132847.1192,1183294.734,1,9,60.31332294,7375.13549,7.931205403,152301.608
46_Comercio,402878.2615,20,0.109518266,332713.3565,233636.547,0,7,74.75169642,7011.220528,21.51985484,432879.6492
72_Restaurantes,1143414.318,21,0.444979977,93434.19028,826625.8174,1,6,49.86355452,5197.043959,8.299845351,107558.4165
46_Comercio,732871.8728,21,0.823352966,129881.9994,381517.0084,0,5,64.99128357,10082.03794,10.64397281,156636.3699
46_Comercio,329008.6138,7,0.268309244,389405.5304,196609.9093,0,2,51.94151797,36800.86321,9.340598955,470118.2544
46_Comercio,583371.4656,21,0.231318192,402868.2188,426105.069,0,6,81.56290856,31091.62921,10.96833552,487421.9196
81_Servicios,180989.0017,2,0.7992244,17667.42166,118311.7482,0,9,79.45977995,306.8913227,23.9297338,23628.56591
46_Comercio,1208933.735,20,0.113944436,212920.3172,949679.3836,1,6,52.78734211,16005.60404,22.01228008,293540.985
72_Restaurantes,918397.4449,18,0.743056685,162037.8937,720652.2937,0,7,83.21001425,8185.258753,9.705398728,188519.7455
46_Comercio,1041613.521,25,0.673580219,242668.5371,735652.7549,0,7,76.56352559,18830.24511,13.57261187,302564.7169
81_Servicios,373298.231,3,0.462322411,25772.38424,253215.8474,0,8,73.04322192,628.4229064,15.48340884,31237.42544
46_Comercio,768404.9665,1,0.739098649,195036.449,443564.9946,0,2,60.44932133,5429.092272,25.87029086,270425.3714
72_Restaurantes,1428175.252,6,0.231389136,85317.3672,867811.908,0,5,81.45909759,1156.763136,11.4618779,97668.81009
